"GCM","scenario","proj.year","BAFAun","BAFAunp","BGdh_OR","BGdw_OR","BGdw_WA","BGmk_MT","BGmk_NV","BGmm_MT","BGmw_OR","BGmw_WA","BGwm_WA","BGxh_WA","BGxh1","BGxh2","BGxh3","BGxw1","BGxw2","BGxx_WY","BSJPap","BSJPku","BSJPpa","BWBScmC","BWBScmE","BWBScmNW","BWBScmW","BWBSdk","BWBSdmN","BWBSdmS","BWBSlbE","BWBSlbN","BWBSlbW","BWBSlf","BWBSmk","BWBSmw","BWBSnm","BWBSpp","BWBSub","BWBSuf","BWBSwk1","BWBSwk2","BWBSwk3","CCHun_CA","CDFmm","CDFmm_OR","CDFmm_WA","CDFxm_CA","CMAun","CMAun_CA","CMAun_OR","CMAun_WA","CMAunp","CMXdm_OR","CMXwm_OR","CMXxm_CA","CRFdh_CA","CVGdm_CA","CWFds_CA","CWFmm_OR","CWFwm_OR","CWHdm","CWHdm_OR","CWHdm_WA","CWHds_WA","CWHds1","CWHds2","CWHmh_OR","CWHmm1","CWHmm2","CWHms_OR","CWHms_WA","CWHms1","CWHms2","CWHvh_WA","CWHvh1","CWHvh2","CWHvh3","CWHvm_OR","CWHvm_WA","CWHvm1","CWHvm2","CWHwh_WA","CWHwh1","CWHwh2","CWHwm","CWHws1","CWHws2","CWHxm_OR","CWHxm_WA","CWHxm1","CWHxm2","ESSFabC","ESSFabN","ESSFabS","ESSFdc1","ESSFdc2","ESSFdcw","ESSFdk_MT","ESSFdk1","ESSFdk2","ESSFdkp","ESSFdkw","ESSFdm_ID","ESSFdv1","ESSFdv2","ESSFdvp","ESSFdvw","ESSFmc","ESSFmcp","ESSFmcw","ESSFmh","ESSFmm1","ESSFmm2","ESSFmm3","ESSFmmp","ESSFmmw","ESSFmv1","ESSFmv2","ESSFmv3","ESSFmv4","ESSFmvp","ESSFmw_WA","ESSFunp","ESSFvc","ESSFvcp","ESSFvcw","ESSFvh_ID","ESSFwc2","ESSFwc3","ESSFwc4","ESSFwcp","ESSFwcw","ESSFwh_MT","ESSFwh1","ESSFwh2","ESSFwh3","ESSFwk1","ESSFwk2","ESSFwm_MT","ESSFwm1","ESSFwm2","ESSFwm3","ESSFwm4","ESSFwmp","ESSFwmw","ESSFwv","ESSFwvp","ESSFwvw","ESSFxc_CO","ESSFxc_WA","ESSFxc1","ESSFxc2","ESSFxc3","ESSFxcw","ESSFxk_MT","ESSFxk_UT","ESSFxk_WY","ESSFxv1","ESSFxv2","ESSFxvp","ESSFxw_OR","ESSFxx_WY","FGnf","GBDdw_UT","GBDxh_NV","GBDxx_UT","GOun_CO","ICHdh_ID","ICHdk","ICHdm","ICHdw_ID","ICHdw1","ICHdw3","ICHdw4","ICHmc1","ICHmc2","ICHmh_MT","ICHmk1","ICHmk2","ICHmk3","ICHmk4","ICHmk5","ICHmm","ICHmw_MT","ICHmw1","ICHmw2","ICHmw3","ICHmw4","ICHmw5","ICHvc","ICHvk_ID","ICHvk1","ICHvk2","ICHwc","ICHwk1","ICHwk2","ICHwk3","ICHwk4","ICHxm1","ICHxw","ICHxw_WA","ICHxwa","IDFdc","IDFdh","IDFdh_MT","IDFdh_UT","IDFdh_WA","IDFdk_MT","IDFdk_WA","IDFdk1","IDFdk2","IDFdk3","IDFdk4","IDFdk5","IDFdkx_MT","IDFdm_MT","IDFdm_WA","IDFdm1","IDFdm2","IDFdw","IDFdx_MT","IDFmw2","IDFxc","IDFxh_ID","IDFxh_WA","IDFxh1","IDFxh2","IDFxk","IDFxm","IDFxm_CO","IDFxw","IDFxx_MT","IDFxx_WA","IDFxx1","IDFxx2","IGFdk_WA","IGFdw_OR","IGFmh_OR","IGFmm_OR","IGFxm_OR","IMAab","IMAun","IMAun_CO","IMAun_ID","IMAun_MT","IMAun_OR","IMAun_WA","IMAun_WY","IWFdm_CO","IWFdw_OR","IWFxk_NV","IWFxm_CA","JPWdm_WY","JPWdw_UT","JPWwm_CO","JPWxh_CA","JPWxw_NV","MDCHun_NV","MGPdm","MGPmg","MGPmw_MT","MHdm_OR","MHds_OR","MHds_WA","MHmm_WA","MHmm1","MHmm2","MHmmp","MHms_WA","MHRFdm_OR","MHRFds_CA","MHRFmm_OR","MHunp","MHwh1","MMMdk_NV","MSabN","MSdc1","MSdc2","MSdc3","MSdh_MT","MSdh_UT","MSdh_WY","MSdk","MSdk_CO","MSdm_WA","MSdm1","MSdm2","MSdv","MSdw","MSdw_MT","MSmm_ID","MSSDun_NV","MSxh_OR","MSxk_WA","MSxk1","MSxk2","MSxk3","MSxm_CO","MSxv","MSxx_NV","OWun_CA","PPmx_WY","PPxh_CO","PPxh_WA","PPxh1","PPxh2","PPxk_OR","PPxm_OR","PPxw_MT","PPxw_WY","PPxx_OR","SASbo","SBAPcp","SBAPfp","SBPSdc","SBPSmc","SBPSmk","SBPSxc","SBSdh1","SBSdh2","SBSdk","SBSdw1","SBSdw2","SBSdw3","SBSmc1","SBSmc2","SBSmc3","SBSmh","SBSmk1","SBSmk2","SBSmm","SBSmw","SBSvk","SBSwk1","SBSwk2","SBSwk3","SBSwk3a","SGPdm_CO","SWBmk","SWBmks","SWBun","SWBuns","SWBvks","WJPxm_OR"
"GISS-E2-1-G","ssp245",2061,4,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,36,0,0,31,2178,0,0,0,0,0,0,0,0,6,420,2521,0,6644,94,0,0,0,0,11,8729,0,0,0,0,0,0,497,13,79,0,0,0,25,2703,423,0,5005,0,0,0,96,107,331,23,34,45,224,30,19,21,0,0,0,0,0,0,0,0,351,933,0,124,128,108,0,95,0,0,9,8,0,10339,1952,3728,147,1976,1808,3420,2011,2281,0,5108,379,8046,3494,843,1263,1603,292,2686,2080,38,488,80,1,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,332,1265,0,933,2360,30306,1021,1788,4,5,67,52,101,13,7156,0,106,0,643,3381,4991,33708,1694,0,0,6421,1231,0,5006,3480,201,249,1331,7105,54,3289,0,1342,258,0,0,0,118,0,159,0,0,0,44,1458,0,0,4075,0,47,339,30,0,3,6,0,0,0,0,0,678,0,1074,154,0,0,0,836,8271,1018,708,0,0,82,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,31,3611,138,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,46,2,0,1085,2,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,6,0,0,0,0,358,0,0,0,0,20,0,0,4,0,2,0,0,0,163,19,0,0,4,699,861,7,0,0,0,0,0,0,0,1256,0
"MIROC6","ssp245",2061,10,0,0,0,0,0,0,0,0,1546,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,80,1819,13,0,0,0,0,0,0,0,1,90,1642,0,10529,259,0,0,0,0,22,16139,0,0,0,0,0,0,57,1,230,0,0,0,24,6461,84,0,7173,0,0,0,0,0,752,65,47,0,9,0,2,14,0,0,0,0,0,0,0,0,1914,553,0,70,71,81,0,403,0,0,83,3,0,13212,1879,4470,365,4858,1631,2017,1633,1587,0,2855,32,4521,2488,984,1266,1793,10,2320,1513,34,221,160,14,0,0,1,0,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,76,313,0,364,969,29486,908,2447,117,102,0,190,126,2,3170,0,197,0,890,3723,6715,22815,6710,0,11,7932,1059,0,6212,1808,141,332,1954,7733,1304,5189,0,1916,0,19,637,0,101,0,162,0,0,0,0,0,0,0,666,0,0,431,381,0,3,378,0,0,0,0,0,0,0,1328,1,0,0,0,492,5436,338,669,0,0,97,0,0,0,0,0,0,0,0,0,0,0,453,0,0,0,0,0,0,0,0,63,4659,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,64,3,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,87,47,0,0,0,0,0,0,0,14,0,0,0,0,26,0,0,0,0,0,0,0,0,74,15,0,0,0,318,147,0,0,0,0,0,0,0,0,1136,0
"MPI-ESM1-2-HR","ssp245",2061,4,0,0,0,0,0,0,0,0,1240,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,18,0,0,6,535,0,0,0,0,0,0,0,0,0,35,269,0,2787,151,0,0,0,0,34,2119,0,0,0,0,0,0,31,0,1,0,0,0,2,703,38,0,1765,0,0,0,6,70,1404,100,132,24,375,88,74,88,0,0,0,0,0,18,0,6,2254,672,0,766,342,645,0,614,2,0,9,32,0,13475,2853,4911,415,3083,2274,4684,2219,3796,0,5753,1122,5563,2460,946,2380,2776,453,2544,2684,133,736,33,8,6,0,1,0,58,0,0,4,0,0,0,2,0,0,0,0,0,0,0,873,653,0,4512,7071,28064,988,416,1,1,152,1002,135,44,4420,80,669,0,4182,6753,5629,19121,4494,0,122,10846,418,0,7129,1314,9,121,634,7725,3389,3369,0,1878,88,1545,895,0,349,0,312,0,0,328,0,709,3,4,1626,0,0,1514,874,0,3,66,1,0,0,130,0,353,0,2735,86,12,0,0,18,4337,482,1206,0,0,76,0,2,0,0,0,0,0,0,0,0,0,986,0,0,0,0,0,0,0,0,0,548,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,97,41,9,0,242,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,25,9,0,11,1,90,4,0,0,573,602,0,0,75,871,2071,130,0,0,0,0,0,0,0,698,0
"MRI-ESM2-0","ssp245",2061,12,0,0,0,0,0,0,0,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,112,7,0,0,0,0,0,0,0,26,0,0,0,497,0,0,0,0,0,0,0,0,228,62,2613,0,6166,196,0,0,0,0,0,8417,0,0,0,0,0,0,197,236,803,0,0,0,153,1637,374,0,5077,0,0,0,1095,88,139,0,12,0,70,83,19,28,0,0,0,0,0,0,0,0,223,2261,0,94,141,111,0,41,0,0,0,0,0,8460,1599,2294,1,3944,2201,3071,1979,1475,0,6801,77,3602,4253,1200,170,498,242,3035,1115,0,160,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658,200,0,96,127,26834,3381,5150,213,85,0,64,2,2,5362,0,4,0,88,2774,10557,37180,1775,0,0,7590,1383,0,6041,4827,1696,316,794,8511,89,3874,0,1408,90,418,0,0,0,0,24,0,0,0,137,492,0,0,2341,0,95,957,166,1,3,234,0,0,0,232,0,76,0,319,0,0,0,0,59,7658,2271,637,0,0,19,0,0,0,0,0,0,0,0,0,0,0,828,0,0,10,0,0,0,0,0,36,2633,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,246,0,0,0,0,0,0,0,0,0,0,0,0,577,0,0,13,0,0,0,283,0,0,0,0,309,0,0,0,0,53,0,0,3,0,0,1,0,0,276,6,0,0,3,927,1088,3,0,0,0,0,0,0,0,1340,0
"ensemble","ssp245",2081,1,NA,NA,NA,NA,NA,NA,NA,NA,2577,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,23,1989,274,NA,NA,NA,NA,NA,NA,NA,61,161,2915,NA,14094,28,NA,NA,NA,NA,44,19818,NA,NA,NA,NA,NA,NA,85,7,184,NA,NA,NA,NA,1619,NA,NA,9254,NA,NA,NA,80,9,459,6,1,NA,4,1,NA,6,NA,NA,NA,NA,NA,2,NA,NA,896,703,NA,26,12,48,NA,43,NA,NA,NA,NA,NA,8990,1104,2303,407,2912,1201,2555,1337,1233,NA,5726,23,3806,2514,829,502,740,45,2107,1017,1,18,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405,1240,NA,113,439,38495,1096,3055,70,22,NA,20,19,1,5247,NA,72,NA,168,2276,5222,33711,2513,NA,22,4466,69,NA,4031,1431,12,121,940,8700,318,3860,NA,1118,NA,27,456,NA,48,NA,61,NA,NA,NA,NA,62,NA,NA,1261,NA,NA,101,670,NA,4,133,NA,NA,NA,NA,NA,NA,NA,417,1,NA,NA,NA,82,10514,259,243,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1198,NA,NA,NA,NA,NA,NA,NA,NA,43,3511,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115,14,NA,NA,NA,NA,NA,NA,NA,NA,241,NA
"ACCESS-ESM1-5","ssp245",2081,0,0,0,0,0,0,0,0,0,3954,70,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,64,640,734,3,0,0,0,0,0,20,124,38,946,0,22293,7,0,0,0,0,180,19758,0,0,0,0,0,0,29,0,93,0,0,0,0,571,5,0,8314,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,22,0,10,0,32,0,70,0,0,0,34,0,9939,182,2148,284,1902,204,800,36,65,0,3608,0,4188,452,600,387,210,0,2312,150,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2265,417,0,6,1054,38143,1041,2370,2,2,0,38,7,0,2571,0,1,0,293,4681,6651,28518,2074,0,64,7030,391,0,8803,157,0,63,643,10364,1037,5287,0,559,0,0,2371,0,269,0,64,0,0,0,0,24,0,0,528,0,0,431,1477,0,190,10,0,0,0,0,0,0,0,414,0,268,4,0,22,9343,6,16,0,0,19,0,6,0,0,0,0,0,0,0,0,0,4838,0,0,0,0,0,0,0,0,16,2531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,6,0,0,0,0,0,0,0,0,0,203,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,223,1,0,0,0,0,0,0,0,0,5,0
"BCC-CSM2-MR","ssp245",2081,1,0,0,0,0,0,0,0,0,2712,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,2114,448,0,0,0,0,0,0,0,18,310,4208,0,7223,14,0,0,0,0,34,13186,0,0,0,0,0,0,571,0,46,0,0,0,0,1079,0,0,9182,0,0,0,0,45,62,0,0,0,13,1,2,1,0,0,0,0,0,0,0,0,571,25,0,0,0,2,0,0,0,0,0,5,0,5700,554,1754,735,656,366,3539,611,1036,0,5191,0,8898,968,208,700,728,19,4555,1507,0,217,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3350,0,88,349,41758,135,1302,22,38,0,7,0,0,4839,0,0,0,2,2428,2722,50921,2307,0,88,3222,134,0,1488,755,9,175,712,6016,512,2034,0,869,20,0,147,0,95,0,344,0,0,0,0,428,0,0,835,0,0,0,683,0,5,210,0,0,0,0,0,33,0,169,0,50,0,0,3065,16360,21,84,0,0,59,0,0,0,0,0,0,0,0,0,0,0,466,0,0,0,0,0,0,0,6,16,3217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,975,0,0,0,17,0,0,0,0,0,0,0,0,125,0,0,189,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2,0,0,0,0,0,0,0,0,5,0
"CNRM-ESM2-1","ssp245",2081,2,0,0,0,0,0,0,0,0,2558,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,58,2560,372,0,0,0,0,0,0,0,0,593,2949,0,9420,36,0,0,0,0,93,13728,0,0,0,0,0,0,342,0,7,0,0,0,0,1378,14,0,6935,0,0,0,0,81,203,0,6,1,44,2,0,12,0,0,0,0,0,0,0,0,790,59,0,20,3,117,0,3,0,0,0,28,0,5268,941,2006,1265,595,895,4186,1073,1576,0,5677,50,10254,1034,371,1203,1165,15,4770,1899,21,612,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,5013,0,1226,3325,37403,149,858,18,18,32,56,1,0,5875,0,0,0,15,5304,2089,35630,2633,0,246,2375,331,0,2080,872,3,116,749,7887,1188,3488,0,1109,32,0,996,0,68,0,29,0,0,0,13,292,0,0,2209,0,0,1,658,1,3,4,0,0,0,0,0,5,0,897,37,7,0,0,488,13391,80,224,0,0,22,0,0,0,0,0,0,0,0,0,0,0,1419,0,0,0,0,0,0,0,0,15,3993,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,19,25,0,1006,8,0,0,6,0,0,0,0,0,0,0,0,94,0,3,0,0,0,0,0,0,0,0,0,14,0,0,0,0,2,0,0,0,0,0,0,0,0,1,3,0,0,0,196,53,0,0,0,0,0,0,0,0,77,0
"EC-Earth3","ssp245",2081,0,0,0,0,0,0,0,0,0,3980,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,520,2,0,0,0,0,20,2951,899,0,0,0,0,0,0,0,794,1329,8100,0,19821,243,0,0,0,0,2,29064,0,0,0,0,0,0,889,85,659,0,0,0,0,517,0,0,10632,1,0,0,0,7,25,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,372,30,0,0,0,0,0,0,0,0,0,0,0,1190,157,421,1036,532,173,2075,297,463,0,2519,0,6324,847,32,471,253,1,3160,892,0,191,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6008,0,297,177,36542,195,1919,32,34,0,0,0,0,2373,0,0,0,0,811,1259,39571,2148,0,287,155,15,0,176,180,3,168,63,9072,27,3363,0,206,0,0,119,0,0,0,0,0,0,0,0,206,0,0,57,0,0,0,0,0,3,21,0,0,0,0,0,3,0,49,0,0,0,0,1113,17229,1,30,0,0,23,0,0,0,0,0,0,0,0,0,0,0,1258,0,0,0,0,0,0,0,0,447,5786,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,3,0,0,49,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"GFDL-ESM4","ssp245",2081,5,0,0,0,0,0,0,0,0,1503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,0,0,0,0,0,0,38,0,0,8,3463,7,0,0,0,0,0,0,0,49,10,1361,0,8097,280,0,0,0,0,9,15054,0,0,0,0,0,0,59,4,30,0,0,0,0,3037,0,0,7087,0,0,0,200,15,556,17,21,0,35,10,14,32,0,0,0,0,0,0,0,0,1340,725,0,6,25,22,0,55,0,0,1,3,0,7609,1069,2544,111,2145,1911,3838,1970,2225,0,5808,24,5449,4493,399,388,854,83,3819,1874,32,286,54,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,300,0,319,543,31662,984,2282,58,137,1,570,472,26,4467,0,2,0,145,6016,6731,30403,5351,0,0,4892,69,0,3438,3005,97,855,1923,6833,770,3826,0,1914,38,56,24,0,32,0,257,0,0,0,5,432,0,0,3739,0,30,534,255,1,3,446,2,0,0,0,0,290,0,862,140,0,0,0,375,8468,408,459,0,0,47,0,0,0,0,0,0,0,0,0,0,0,793,0,0,3,0,0,0,0,0,37,5251,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,293,92,0,970,6,0,0,0,0,0,0,0,0,0,0,0,67,0,0,193,0,0,0,0,0,0,0,0,304,0,0,0,0,9,0,0,17,0,0,0,0,0,169,0,0,0,4,18,74,1,0,0,0,0,0,0,0,300,0
"GISS-E2-1-G","ssp245",2081,2,0,0,0,0,0,0,0,0,796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,0,0,23,1011,0,0,0,0,0,0,0,0,52,100,1665,0,9691,356,0,0,0,0,21,9916,1,0,0,0,0,0,147,36,656,0,0,0,174,3885,538,0,6295,0,0,0,48,6,166,3,11,0,111,7,8,7,0,0,0,0,0,0,0,0,552,963,0,164,82,57,0,170,0,0,2,0,0,15952,1774,4097,141,3861,1245,1501,1058,1181,0,5488,555,2951,2953,1706,746,737,358,949,962,6,81,46,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1177,346,0,250,1465,27521,2296,3617,15,19,5,16,132,1,5128,0,277,0,710,6353,7682,26680,2357,0,0,11764,1889,0,7250,2952,434,284,1185,7816,149,5815,0,1684,14,40,17,0,202,0,119,0,0,0,0,183,0,0,2188,0,1,489,343,0,3,23,0,0,0,0,0,3,0,913,30,6,0,0,5,6182,555,353,0,0,39,0,0,0,0,0,0,0,0,0,0,0,1441,0,0,0,0,0,0,0,0,66,3150,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,378,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,7,0,0,0,0,74,0,0,0,0,27,0,0,0,0,0,0,0,0,86,24,0,0,1,1077,635,0,0,0,0,0,0,0,0,1611,0
"MIROC6","ssp245",2081,15,0,0,0,0,0,0,0,0,2634,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,0,11,0,0,7,666,165,0,0,0,0,0,0,0,148,5,2599,0,17923,717,0,0,0,0,3,21998,9,0,0,0,0,0,100,188,1513,0,0,0,68,10936,23,0,11579,0,0,0,3,0,368,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1022,767,0,6,20,20,0,182,0,0,57,0,0,9997,1065,2810,264,4056,910,1302,940,790,0,3858,72,1572,3242,895,348,284,105,1470,692,3,20,88,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,25,0,23,21,27733,883,5783,478,141,0,6,43,0,2067,0,29,0,70,4649,8430,19723,4515,0,2,6095,483,0,6594,2052,102,623,1966,8710,187,5178,0,736,0,0,1,0,48,0,1,0,0,0,0,0,0,0,43,0,0,306,480,0,4,1097,0,0,0,0,0,0,0,99,0,0,0,0,43,7663,344,223,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1502,0,0,0,0,0,0,0,1,221,3819,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,272,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,88,3,0,0,0,0,0,0,0,0,854,0
"MPI-ESM1-2-HR","ssp245",2081,9,0,0,0,0,0,0,0,0,2175,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,5,324,0,0,0,0,0,0,0,0,0,0,78,0,3670,98,0,0,0,0,71,1781,0,0,0,0,0,0,8,0,0,0,0,0,0,299,1,0,942,0,0,1,0,6,1600,268,62,0,266,18,25,25,0,0,4,0,0,20,0,3,4501,189,1,1211,140,643,0,853,17,0,0,50,0,14547,2444,5226,782,3877,1481,4003,1575,2731,8,3920,457,5300,695,2462,1169,2218,103,1656,1055,18,324,5,0,0,0,0,0,18,0,0,2,0,0,0,7,0,0,0,0,0,0,0,658,252,0,1879,4981,26935,929,304,22,1,0,1185,56,0,2768,33,607,0,6276,9990,6287,14763,8900,0,196,12664,454,0,8649,244,0,68,609,5077,8730,822,1,251,0,1775,6648,0,150,0,277,0,0,995,144,0,4,0,442,0,0,1059,1498,261,3,182,0,0,0,654,0,0,0,2971,1,15,0,0,865,6236,194,880,0,0,30,0,0,0,0,0,0,0,0,0,0,0,1189,0,0,0,0,0,0,0,0,0,287,0,15,0,0,0,0,0,4,0,0,0,0,0,1,0,2,0,228,0,186,0,67,0,0,0,3,44,1,0,0,0,0,0,0,0,0,615,3,3,0,0,0,0,0,0,0,0,0,0,0,0,98,3,0,0,0,99,0,0,0,203,1034,0,0,9,1824,2078,199,1,0,0,0,0,0,0,333,0
"MRI-ESM2-0","ssp245",2081,15,0,0,0,0,0,0,0,0,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,11,0,0,10,0,0,0,1110,0,0,0,0,0,0,0,0,967,325,8219,0,13762,214,0,0,0,0,0,16533,0,0,0,0,0,0,465,883,2364,0,0,0,165,2412,1632,0,7961,0,0,0,568,25,26,0,1,0,0,2,3,1,0,0,0,0,0,0,0,0,48,2649,0,5,148,17,0,0,0,0,0,0,0,6503,1069,1794,0,3263,1472,2004,1231,756,0,4764,6,3501,3805,1054,10,144,64,2950,524,0,75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530,323,0,9,0,22906,3265,5584,128,55,0,3,1,0,4268,0,0,0,5,1479,10288,33914,814,0,0,4945,682,0,6081,4706,2226,392,475,10077,1,2063,0,396,2,377,0,0,0,0,0,0,0,0,37,79,0,0,221,0,61,390,102,0,3,319,0,0,0,470,0,0,0,2,0,0,0,0,70,10558,1853,289,0,0,48,0,0,0,0,0,0,0,0,0,0,0,652,0,0,2,0,0,0,0,0,238,4199,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,530,0,0,0,0,0,0,55,0,0,0,0,65,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,252,68,0,0,0,0,0,0,0,0,775,0
